2018-07-23 12:54:56,396 [Worker-23] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Global_K\TestFlightsbookings\src\main\resources
2018-07-23 12:54:56,407 [Worker-23] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2018-07-23 12:54:56,419 [Worker-23] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Global_K\TestFlightsbookings\src\test\resources
2018-07-23 13:01:35,786 [Worker-22] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2018-07-23 13:01:35,787 [Worker-22] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Global_K\TestFlightsbookings\src\main\resources
2018-07-23 13:01:35,792 [Worker-22] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2018-07-23 13:01:35,798 [Worker-22] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Global_K\TestFlightsbookings\src\test\resources
2018-07-23 13:07:13,856 [Worker-25] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2018-07-23 13:07:13,857 [Worker-25] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Global_K\TestFlightsbookings\src\main\resources
2018-07-23 13:07:13,868 [Worker-25] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2018-07-23 13:07:13,876 [Worker-25] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Global_K\TestFlightsbookings\src\test\resources
2018-07-23 13:13:09,777 [Worker-22] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Collecting project info '/pom.xml' C:\Global_K\Flightbooking2\pom.xml
2018-07-23 13:13:10,699 [Worker-22] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.expedia:Flightbooking2:0.0.1-SNAPSHOT @ C:\Global_K\Flightbooking2\pom.xml.
2018-07-23 13:13:11,226 [Worker-22] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /Flightbooking2/src/main/java
